罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,喜平町２丁目,2022/7/26,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,小平市喜平町２丁目,35.719315,139.484137, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,喜平町３丁目,2021/12/30,8,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず,小平市喜平町３丁目,35.719768,139.490209, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,喜平町３丁目,2022/4/15,18,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠した,小平市喜平町３丁目,35.719768,139.490209, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,上水南町１丁目,2022/8/27,20,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず,小平市上水南町１丁目,35.7137368,139.4827618, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,上水南町２丁目,2022/2/10,22,一戸建住宅,その他,30歳代,その他,施錠せず,小平市上水南町２丁目,35.7120333,139.4856304, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,上水南町３丁目,2022/1/13,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず,小平市上水南町３丁目,35.712785,139.491679, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,鈴木町１丁目,2021/8/17,13,その他,駐車（輪）場,法人・団体、被害者なし,法人・団体、被害者なし,施錠した,小平市鈴木町１丁目,35.7225279,139.4969766, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,鈴木町１丁目,2022/1/28,13,その他,その他,20歳代,その他,施錠せず,小平市鈴木町１丁目,35.7225279,139.4969766, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,鈴木町１丁目,2022/6/15,8,その他,駐車（輪）場,50歳代,その他,施錠せず,小平市鈴木町１丁目,35.7225279,139.4969766, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,鈴木町１丁目,2022/7/13,19,その他,駐車（輪）場,10歳代,中学生,施錠した,小平市鈴木町１丁目,35.7225279,139.4969766, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,鈴木町１丁目,2022/8/25,10,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠せず,小平市鈴木町１丁目,35.7225279,139.4969766, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,鈴木町２丁目,2022/4/9,7,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず,小平市鈴木町２丁目,35.722296,139.506279, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,鈴木町２丁目,2022/7/16,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,65-69歳,その他,施錠した,小平市鈴木町２丁目,35.722296,139.506279, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,回田町,2021/11/19,17,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,小平市回田町,35.7173636,139.4954031, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,回田町,2022/11/6,15,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず,小平市回田町,35.7173636,139.4954031, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園東交番,132110,東京都,小平市,回田町,2022/11/13,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した,小平市回田町,35.7173636,139.4954031, 小平警察署 学園東交番,35.7218291,139.4881647
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,小川東町１丁目,2022/8/18,14,その他,駐車（輪）場,10歳代,大学生,施錠した,小平市小川東町１丁目,35.736322,139.464439, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,小川町２丁目,2022/10/29,23,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず,小平市小川町２丁目,35.729178,139.472827, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,小川町２丁目,2022/11/16,21,その他,駐車（輪）場,20歳代,大学生,施錠せず,小平市小川町２丁目,35.729178,139.472827, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,学園西町１丁目,2022/4/1,20,その他,駐車（輪）場,30歳代,その他,施錠した,小平市学園西町１丁目,35.718933,139.475683, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,学園西町１丁目,2022/8/23,18,道路上,その他,10歳代,高校生,施錠せず,小平市学園西町１丁目,35.718933,139.475683, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,学園西町１丁目,2022/8/29,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず,小平市学園西町１丁目,35.718933,139.475683, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,学園西町１丁目,2022/8/29,19,道路上,その他,20歳代,その他,施錠せず,小平市学園西町１丁目,35.718933,139.475683, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,学園西町１丁目,2022/11/6,23,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず,小平市学園西町１丁目,35.718933,139.475683, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,学園西町２丁目,2022/3/27,17,道路上,その他,70歳以上,その他,施錠せず,小平市学園西町２丁目,35.7227916,139.475274, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,学園東町１丁目,2022/11/6,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した,小平市学園東町１丁目,35.7246398,139.4807232, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,喜平町２丁目,2022/11/18,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,小平市喜平町２丁目,35.719315,139.484137, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,上水本町５丁目,2022/3/16,18,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず,小平市上水本町５丁目,35.711931,139.47753, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,上水本町６丁目,2022/9/4,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず,小平市上水本町６丁目,35.712824,139.473936, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,学園西町交番,132110,東京都,小平市,上水南町１丁目,2022/1/1,11,一戸建住宅,その他,50歳代,その他,施錠せず,小平市上水南町１丁目,35.7137368,139.4827618, 小平警察署 学園西町交番,35.720698,139.480039
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町１丁目,2022/7/15,20,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,小平市小川西町１丁目,35.7358324,139.4540875, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町１丁目,2022/7/30,19,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠せず,小平市小川西町１丁目,35.7358324,139.4540875, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町２丁目,2022/1/20,18,４階建て以上共同住宅,駐車（輪）場,65-69歳,その他,施錠せず,小平市小川西町２丁目,35.738532,139.458363, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町２丁目,2022/2/2,8,その他,駐車（輪）場,10歳代,大学生,施錠せず,小平市小川西町２丁目,35.738532,139.458363, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町３丁目,2022/3/16,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した,小平市小川西町３丁目,35.7416347,139.4627881, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町３丁目,2022/5/13,9,一戸建住宅,駐車（輪）場,60-64歳,その他,施錠せず,小平市小川西町３丁目,35.7416347,139.4627881, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町４丁目,2022/2/4,12,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,小平市小川西町４丁目,35.7363808,139.4623156, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町４丁目,2022/2/17,10,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず,小平市小川西町４丁目,35.7363808,139.4623156, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町４丁目,2022/6/18,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず,小平市小川西町４丁目,35.7363808,139.4623156, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町４丁目,2022/10/22,13,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず,小平市小川西町４丁目,35.7363808,139.4623156, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町５丁目,2022/4/7,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず,小平市小川西町５丁目,35.734433,139.458372, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町５丁目,2022/4/23,11,一戸建住宅,駐車（輪）場,60-64歳,その他,施錠せず,小平市小川西町５丁目,35.734433,139.458372, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川西町５丁目,2022/10/24,18,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した,小平市小川西町５丁目,35.734433,139.458372, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町１丁目,2022/5/20,11,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず,小平市小川東町１丁目,35.736322,139.464439, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町１丁目,2022/6/1,19,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,小平市小川東町１丁目,35.736322,139.464439, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町２丁目,2022/5/18,22,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず,小平市小川東町２丁目,35.7429584,139.46688, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町２丁目,2022/10/31,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず,小平市小川東町２丁目,35.7429584,139.46688, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町２丁目,2022/11/20,13,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した,小平市小川東町２丁目,35.7429584,139.46688, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町５丁目,2022/1/30,18,その他,その他,法人・団体、被害者なし,法人・団体、被害者なし,施錠せず,小平市小川東町５丁目,35.7331327,139.4709543, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町５丁目,2022/4/25,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず,小平市小川東町５丁目,35.7331327,139.4709543, 小平警察署 小川駅前交番,35.7373073,139.4632372
窃盗,自転車盗,小平,小川駅前交番,132110,東京都,小平市,小川東町５丁目,2022/5/20,19,その他,駐車（輪）場,20歳代,その他,施錠せず,小平市小川東町５丁目,35.7331327,139.4709543, 小平警察署 小川駅前交番,35.7373073,139.4632372
