罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,部品ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町２丁目,2021/12/28,17,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール,国分寺市南町２丁目,35.698466,139.48398, 小金井警察署 国分寺駅南口交番,35.6996518,139.4801656
窃盗,部品ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,緑町３丁目,2022/12/18,15,４階建て以上共同住宅,駐車（輪）場,その他,小金井市緑町３丁目,35.710277,139.515599, 小金井警察署 小金井公園前交番,35.7127857,139.5125459
窃盗,部品ねらい,小金井,新小金井交番,132101,東京都,小金井市,東町１丁目,2022/3/31,11,その他,駐車（輪）場,その他,小金井市東町１丁目,35.689477,139.523883, 小金井警察署 新小金井交番,35.69423,139.525203
窃盗,部品ねらい,小金井,本多交番,132101,東京都,小金井市,貫井北町５丁目,2022/1/28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他,小金井市貫井北町５丁目,35.703559,139.489169, 小金井警察署 本多交番,35.7047,139.485789
窃盗,部品ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,東町４丁目,2022/11/1,11,道路上,その他,その他,小金井市東町４丁目,35.698033,139.524712, 小金井警察署 東小金井駅前交番,35.7020985,139.5248717
窃盗,部品ねらい,小金井,貫井南町交番,132101,東京都,小金井市,貫井南町５丁目,2022/1/31,16,４階建て以上共同住宅,駐車（輪）場,その他,小金井市貫井南町５丁目,35.6919602,139.4915362, 小金井警察署 貫井南町交番,35.69493,139.4961892
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,住吉町３丁目,2022/11/7,9,その他,駐車（輪）場,その他,西東京市住吉町３丁目,35.74952,139.547868, 田無警察署 ひばりが丘駅前交番,,
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘北３丁目,2022/1/4,20,駐車（輪）場,駐車（輪）場,ナンバープレート,西東京市ひばりが丘北３丁目,35.7522854,139.5465568, 田無警察署 ひばりが丘駅前交番,,
窃盗,部品ねらい,田無,上の原交番,132225,東京都,東久留米市,上の原１丁目,2022/8/6,16,４階建て以上共同住宅,駐車（輪）場,その他,東久留米市上の原１丁目,35.770782,139.542373, 田無警察署 上の原交番,35.7687285,139.5427002
窃盗,部品ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2022/10/23,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール,東久留米市下里４丁目,35.753699,139.496259, 田無警察署 下里駐在所,35.75425,139.500008
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,下保谷４丁目,2022/10/8,9,駐車（輪）場,駐車（輪）場,その他,西東京市下保谷４丁目,35.750024,139.566125, 田無警察署 保谷駅前交番,35.7477019,139.5667777
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,下保谷４丁目,2022/11/14,11,駐車（輪）場,駐車（輪）場,その他,西東京市下保谷４丁目,35.750024,139.566125, 田無警察署 保谷駅前交番,35.7477019,139.5667777
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,東町２丁目,2022/9/22,17,４階建て以上共同住宅,駐車（輪）場,その他,西東京市東町２丁目,35.7460633,139.5613225, 田無警察署 保谷駅前交番,35.7477019,139.5667777
窃盗,部品ねらい,田無,前沢交番,132225,東京都,東久留米市,前沢２丁目,2022/2/2,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート,東久留米市前沢２丁目,35.744218,139.516936, 田無警察署 前沢交番,35.751001,139.510702
窃盗,部品ねらい,田無,南沢交番,132225,東京都,東久留米市,南沢３丁目,2022/6/22,23,駐車（輪）場,駐車（輪）場,その他,東久留米市南沢３丁目,35.751618,139.527602, 田無警察署 南沢交番,35.7593321,139.5272438
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,大門町２丁目,2022/5/8,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート,東久留米市大門町２丁目,35.763921,139.541236, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,大門町２丁目,2022/5/8,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート,東久留米市大門町２丁目,35.763921,139.541236, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,東本町,2022/5/6,20,その他,駐車（輪）場,その他,東久留米市東本町,35.762263,139.534126, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,部品ねらい,田無,東伏見交番,132292,東京都,西東京市,富士町１丁目,2022/2/13,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他,西東京市富士町１丁目,35.733653,139.560241, 田無警察署 東伏見交番,35.7285406,139.5641383
窃盗,部品ねらい,田無,泉町交番,132292,東京都,西東京市,保谷町１丁目,2022/5/23,22,一戸建住宅,その他,その他,西東京市保谷町１丁目,35.735148,139.5554144, 田無警察署 泉町交番,35.7376702,139.5536141
窃盗,部品ねらい,田無,泉町交番,132292,東京都,西東京市,保谷町６丁目,2022/1/8,13,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール,西東京市保谷町６丁目,35.7345385,139.5526403, 田無警察署 泉町交番,35.7376702,139.5536141
窃盗,部品ねらい,田無,滝山交番,132225,東京都,東久留米市,滝山６丁目,2022/8/15,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート,東久留米市滝山６丁目,35.747731,139.503683, 田無警察署 滝山交番,35.746279,139.503758
窃盗,部品ねらい,田無,滝山交番,132225,東京都,東久留米市,弥生１丁目,2022/5/5,18,その他,その他,その他,東久留米市弥生１丁目,35.738211,139.50538, 田無警察署 滝山交番,35.746279,139.503758
窃盗,部品ねらい,田無,滝山交番,132225,東京都,東久留米市,弥生１丁目,2022/10/7,14,駐車（輪）場,駐車（輪）場,その他,東久留米市弥生１丁目,35.738211,139.50538, 田無警察署 滝山交番,35.746279,139.503758
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,田無町４丁目,2022/1/18,7,駐車（輪）場,駐車（輪）場,その他,西東京市田無町４丁目,35.728455,139.5375842, 田無警察署 田無駅前交番,35.7275449,139.5404858
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,南町３丁目,2022/5/20,18,４階建て以上共同住宅,駐車（輪）場,その他,西東京市南町３丁目,35.7248153,139.5433576, 田無警察署 田無駅前交番,35.7275449,139.5404858
窃盗,部品ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,下清戸１丁目,2022/10/20,16,一戸建住宅,駐車（輪）場,タイヤ・ホイール,清瀬市下清戸１丁目,35.780471,139.537326, 東村山警察署 下清戸駐在所,35.779081,139.536976
窃盗,部品ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,下清戸２丁目,2022/7/28,0,駐車（輪）場,駐車（輪）場,その他,清瀬市下清戸２丁目,35.786108,139.533568, 東村山警察署 下清戸駐在所,35.779081,139.536976
窃盗,部品ねらい,東村山,中清戸駐在所,132217,東京都,清瀬市,中清戸１丁目,2022/12/11,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他,清瀬市中清戸１丁目,35.776628,139.527721, 東村山警察署 中清戸駐在所,35.7788444,139.5252838
窃盗,部品ねらい,東村山,中里駐在所,132217,東京都,清瀬市,中里４丁目,2022/3/1,不明,４階建て以上共同住宅,駐車（輪）場,その他,清瀬市中里４丁目,35.786186,139.516665, 東村山警察署 中里駐在所,35.784568050000004,139.51650789602405
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2022/3/22,19,４階建て以上共同住宅,駐車（輪）場,その他,東村山市栄町１丁目,35.751641,139.475473, 東村山警察署 久米川駅前交番,35.7504295,139.4721763
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2022/9/30,17,４階建て以上共同住宅,駐車（輪）場,その他,東村山市栄町１丁目,35.751641,139.475473, 東村山警察署 久米川駅前交番,35.7504295,139.4721763
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2022/10/18,8,駐車（輪）場,駐車（輪）場,その他,東村山市栄町１丁目,35.751641,139.475473, 東村山警察署 久米川駅前交番,35.7504295,139.4721763
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町１丁目,2022/3/28,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他,東村山市富士見町１丁目,35.74186,139.458321, 東村山警察署 八坂交番,,
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,美住町１丁目,2022/11/14,19,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール,東村山市美住町１丁目,35.749156,139.461426, 東村山警察署 八坂交番,,
窃盗,部品ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,旭が丘２丁目,2019/3/28,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート,清瀬市旭が丘２丁目,35.794911,139.539624, 東村山警察署 旭が丘交番,,
窃盗,部品ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,中里６丁目,2022/8/3,17,４階建て以上共同住宅,駐車（輪）場,その他,清瀬市中里６丁目,35.790833,139.527076, 東村山警察署 旭が丘交番,,
窃盗,部品ねらい,東村山,清瀬駅前交番,132217,東京都,清瀬市,元町２丁目,2022/9/3,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他,清瀬市元町２丁目,35.776578,139.515973, 東村山警察署 清瀬駅前交番,35.7723548,139.5197876
窃盗,部品ねらい,東村山,秋津駅前交番,132136,東京都,東村山市,秋津町５丁目,2022/3/23,21,駐車（輪）場,駐車（輪）場,ナンバープレート,東村山市秋津町５丁目,35.777994,139.492943, 東村山警察署 秋津駅前交番,35.77823495,139.49691383088364
窃盗,部品ねらい,東村山,竹丘駐在所,132217,東京都,清瀬市,竹丘２丁目,2022/10/8,21,４階建て以上共同住宅,駐車（輪）場,その他,清瀬市竹丘２丁目,35.76425,139.508309, 東村山警察署 竹丘駐在所,35.765194,139.511674
窃盗,部品ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町１丁目,2022/4/2,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート,東村山市青葉町１丁目,35.760665,139.496419, 東村山警察署 青葉駐在所,35.760460699999996,139.4897004459979
窃盗,部品ねらい,武蔵野,三鷹駅北口交番,132039,東京都,武蔵野市,中町１丁目,2022/5/17,16,４階建て以上共同住宅,駐車（輪）場,その他,武蔵野市中町１丁目,35.7042255,139.5621875, 武蔵野警察署 三鷹駅北口交番,,
窃盗,部品ねらい,武蔵野,八幡宮西交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2022/12/10,14,駐車（輪）場,駐車（輪）場,その他,武蔵野市吉祥寺本町１丁目,35.705245,139.5810051, 武蔵野警察署 八幡宮西交番,,
窃盗,部品ねらい,武蔵野,八幡宮西交番,132039,東京都,武蔵野市,吉祥寺本町２丁目,2022/4/11,21,４階建て以上共同住宅,駐車（輪）場,その他,武蔵野市吉祥寺本町２丁目,35.7057807,139.5766713, 武蔵野警察署 八幡宮西交番,,
窃盗,部品ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2022/5/5,17,道路上,その他,その他,武蔵野市吉祥寺本町１丁目,35.705245,139.5810051, 武蔵野警察署 吉祥寺駅東口交番,35.703302,139.5804688
窃盗,部品ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2022/7/27,10,その他,駐車（輪）場,その他,武蔵野市吉祥寺本町１丁目,35.705245,139.5810051, 武蔵野警察署 吉祥寺駅東口交番,35.703302,139.5804688
窃盗,部品ねらい,武蔵野,東町駐在所,132039,東京都,武蔵野市,吉祥寺東町１丁目,2022/7/6,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他,武蔵野市吉祥寺東町１丁目,35.7066421,139.5839705, 武蔵野警察署 東町駐在所,35.708702,139.585419
窃盗,部品ねらい,武蔵野,桜堤交番,132039,東京都,武蔵野市,境５丁目,2022/10/1,20,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール,武蔵野市境５丁目,35.7045628,139.5353092, 武蔵野警察署 桜堤交番,35.7092647,139.5331618
窃盗,部品ねらい,武蔵野,武蔵境駅前交番,132039,東京都,武蔵野市,境２丁目,2022/7/7,2,道路上,その他,その他,武蔵野市境２丁目,35.7043789,139.5412104, 武蔵野警察署 武蔵境駅前交番,,
窃盗,部品ねらい,武蔵野,緑町交番,132039,東京都,武蔵野市,西久保３丁目,2022/6/26,16,４階建て以上共同住宅,駐車（輪）場,その他,武蔵野市西久保３丁目,35.7115717,139.5600761, 武蔵野警察署 緑町交番,35.7197076,139.5680241
窃盗,部品ねらい,三鷹,万助橋駐在所,132047,東京都,三鷹市,下連雀２丁目,2022/4/30,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート,三鷹市下連雀２丁目,,, 三鷹警察署 万助橋駐在所,35.6985784,139.570067
窃盗,部品ねらい,三鷹,万助橋駐在所,132047,東京都,三鷹市,下連雀２丁目,2022/5/1,15,その他,駐車（輪）場,ナンバープレート,三鷹市下連雀２丁目,,, 三鷹警察署 万助橋駐在所,35.6985784,139.570067
窃盗,部品ねらい,三鷹,三鷹駅前交番,132047,東京都,三鷹市,下連雀３丁目,2022/6/15,11,駐車（輪）場,駐車（輪）場,その他,三鷹市下連雀３丁目,,, 三鷹警察署 三鷹駅前交番,,
窃盗,部品ねらい,三鷹,上連雀交番,132047,東京都,三鷹市,上連雀９丁目,2022/3/29,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート,三鷹市上連雀９丁目,,, 三鷹警察署 上連雀交番,35.69448,139.55159
