罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
窃盗,部品ねらい,立川,天王橋交番,132021,東京都,立川市,上砂町５丁目,2020-05-21,18,４階建て以上共同住宅,その他,その他
窃盗,部品ねらい,立川,天王橋交番,132021,東京都,立川市,一番町４丁目,2020-05-06,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,立川,天王橋交番,132021,東京都,立川市,一番町４丁目,2020-11-06,12,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,立川,砂川四番交番,132021,東京都,立川市,砂川町６丁目,2020-07-19,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,立川,砂川八番交番,132021,東京都,立川市,幸町２丁目,2020-09-05,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,立川,砂川八番交番,132021,東京都,立川市,若葉町４丁目,2020-09-12,00,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台２丁目,2020-07-23,00,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台２丁目,2020-09-09,08,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,立川,富士見台交番,132152,東京都,国立市,富士見台２丁目,2020-11-19,17,その他,駐車（輪）場,その他
窃盗,部品ねらい,立川,若葉町駐在所,132021,東京都,立川市,若葉町１丁目,2020-11-20,00,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,立川,若葉町駐在所,132021,東京都,立川市,若葉町４丁目,2020-10-25,12,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,南町交番,132063,東京都,府中市,南町４丁目,2020-05-14,09,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町１丁目,2020-03-11,10,その他,その他,ナンバープレート
窃盗,部品ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町１丁目,2020-11-11,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町２丁目,2020-08-01,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2020-05-16,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2020-08-21,19,その他の住宅（３階建て以下共同住宅等）,その他,その他
窃盗,部品ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2020-09-06,20,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,東府中駅前交番,132063,東京都,府中市,若松町３丁目,2020-09-14,16,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,美好町交番,132063,東京都,府中市,片町２丁目,2020-02-27,15,道路上,その他,ナンバープレート
窃盗,部品ねらい,府中,西原町交番,132063,東京都,府中市,西府町３丁目,2020-05-18,18,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,府中,是政交番,132063,東京都,府中市,四谷４丁目,2020-07-01,19,一戸建住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,第五中学校前交番,132063,東京都,府中市,浅間町２丁目,2020-10-18,00,一戸建住宅,その他,ナンバープレート
窃盗,部品ねらい,府中,第五中学校前交番,132063,東京都,府中市,天神町１丁目,2020-10-13,21,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台２丁目,2020-09-16,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,白糸台交番,132063,東京都,府中市,白糸台６丁目,2020-08-25,11,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,八幡町１丁目,2020-08-28,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,八幡町３丁目,2020-07-28,17,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,大国魂交番,132063,東京都,府中市,宮西町２丁目,2020-07-03,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,車返団地駐在所,132063,東京都,府中市,押立町１丁目,2020-05-17,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,車返団地駐在所,132063,東京都,府中市,押立町３丁目,2020-02-13,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,府中,車返団地駐在所,132063,東京都,府中市,押立町５丁目,2020-11-14,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,府中,四谷駐在所,132063,東京都,府中市,四谷６丁目,2020-11-16,18,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,府中,武蔵台交番,132063,東京都,府中市,武蔵台１丁目,2020-09-26,21,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小金井,東小金井駅前交番,132101,東京都,小金井市,梶野町５丁目,2020-09-29,05,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,関野町２丁目,2020-04-15,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,小金井,新小金井交番,132101,東京都,小金井市,東町４丁目,2020-11-16,04,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,小金井,貫井南町交番,132101,東京都,小金井市,貫井南町５丁目,2020-12-11,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
窃盗,部品ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,西恋ヶ窪３丁目,2020-04-02,12,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,小金井,恋ケ窪駅前交番,132144,東京都,国分寺市,西恋ヶ窪４丁目,2020-02-06,16,その他,駐車（輪）場,その他
窃盗,部品ねらい,小金井,共益駐在所,132144,東京都,国分寺市,並木町３丁目,2019-05-01,00,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,小金井,光町交番,132144,東京都,国分寺市,日吉町２丁目,2020-05-01,不明,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
窃盗,部品ねらい,小金井,西町交番,132144,東京都,国分寺市,高木町３丁目,2019-12-31,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,小金井,西町交番,132144,東京都,国分寺市,西町３丁目,2020-10-30,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,内藤２丁目,2020-08-11,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町２丁目,2020-11-23,17,一戸建住宅,その他,その他
窃盗,部品ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2020-07-26,11,その他,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,芝久保町４丁目,2020-12-17,18,道路上,その他,ナンバープレート
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,田無町２丁目,2020-07-17,17,道路上,その他,その他
窃盗,部品ねらい,田無,田無駅前交番,132292,東京都,西東京市,南町４丁目,2020-09-19,11,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,田無,北原町交番,132292,東京都,西東京市,北原町３丁目,2020-09-23,13,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,北原町交番,132292,東京都,西東京市,西原町４丁目,2020-01-17,18,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,柳沢駅前交番,132292,東京都,西東京市,南町１丁目,2020-06-04,21,４階建て以上共同住宅,その他,ナンバープレート
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,下保谷５丁目,2020-03-30,16,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,田無,保谷駅前交番,132292,東京都,西東京市,東町２丁目,2020-04-01,15,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,東伏見交番,132292,東京都,西東京市,富士町１丁目,2019-12-30,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,東伏見交番,132292,東京都,西東京市,富士町１丁目,2020-08-01,19,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,滝山交番,132225,東京都,東久留米市,柳窪２丁目,2020-01-08,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,南沢交番,132225,東京都,東久留米市,本町３丁目,2020-02-07,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,学園前駐在所,132225,東京都,東久留米市,南沢４丁目,2020-07-27,20,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,上の原交番,132225,東京都,東久留米市,上の原２丁目,2020-05-27,11,その他,その他,その他
窃盗,部品ねらい,田無,上の原交番,132225,東京都,東久留米市,上の原２丁目,2020-09-28,19,その他,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132225,東京都,東久留米市,南町３丁目,2020-07-26,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,住吉町３丁目,2020-04-15,14,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,谷戸町１丁目,2020-03-27,23,一戸建住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里３丁目,2020-07-22,19,駐車（輪）場,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里４丁目,2020-01-14,17,４階建て以上共同住宅,駐車（輪）場,その他
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,新川町１丁目,2020-02-20,10,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,本町１丁目,2020-01-09,15,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,恩多町４丁目,2020-11-04,17,その他,その他,その他
窃盗,部品ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,野口町２丁目,2020-06-15,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町２丁目,2020-01-21,18,駐車（輪）場,駐車（輪）場,その他
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町２丁目,2020-04-25,15,その他,駐車（輪）場,その他
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,美住町１丁目,2020-04-28,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,美住町１丁目,2020-11-15,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,美住町１丁目,2020-11-15,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,八坂交番,132136,東京都,東村山市,美住町１丁目,2020-11-21,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2016-07-01,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,本町４丁目,2019-12-22,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,本町４丁目,2020-11-13,17,４階建て以上共同住宅,駐車（輪）場,その他
