罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無,name,latitude,longitude,police_office_name,police_office_latitude,police_office_longitude
窃盗,車上ねらい,小金井,国分寺駅北口交番,132144.0,東京都,国分寺市,本町２丁目,2022/1/18,14,その他,駐車（輪）場,施錠せず,なし,国分寺市本町２丁目,35.7016002,139.4824, 小金井警察署 国分寺駅北口交番,,
窃盗,車上ねらい,小金井,小金井公園前交番,132101.0,東京都,小金井市,関野町１丁目,2022/1/4,16,その他,その他,施錠せず,あり,小金井市関野町１丁目,35.715835,139.522102, 小金井警察署 小金井公園前交番,35.7127857,139.5125459
窃盗,車上ねらい,小金井,小金井公園前交番,132101.0,東京都,小金井市,関野町１丁目,2022/10/22,16,その他,駐車（輪）場,施錠せず,あり,小金井市関野町１丁目,35.715835,139.522102, 小金井警察署 小金井公園前交番,35.7127857,139.5125459
窃盗,車上ねらい,小金井,小金井公園前交番,132101.0,東京都,小金井市,本町３丁目,2022/2/3,16,その他,駐車（輪）場,施錠せず,あり,小金井市本町３丁目,35.7075092,139.5100043, 小金井警察署 小金井公園前交番,35.7127857,139.5125459
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144.0,東京都,国分寺市,戸倉４丁目,2022/5/30,16,一戸建住宅,駐車（輪）場,施錠せず,なし,国分寺市戸倉４丁目,35.71063,139.456918, 小金井警察署 恋ケ窪駅前交番,35.7118758,139.4634365
窃盗,車上ねらい,小金井,恋ケ窪駅前交番,132144.0,東京都,国分寺市,東戸倉２丁目,2022/8/1,15,その他,その他,施錠せず,あり,国分寺市東戸倉２丁目,35.7142172,139.46397, 小金井警察署 恋ケ窪駅前交番,35.7118758,139.4634365
窃盗,車上ねらい,小金井,新小金井交番,132101.0,東京都,小金井市,東町１丁目,2022/8/1,12,一戸建住宅,駐車（輪）場,施錠せず,あり,小金井市東町１丁目,35.689477,139.523883, 小金井警察署 新小金井交番,35.69423,139.525203
窃盗,車上ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,関野町１丁目,2022/12/14,19,その他,駐車（輪）場,施錠せず,なし,小金井市関野町１丁目,35.715835,139.522102, 小金井警察署 東小金井駅前交番,35.7020985,139.5248717
窃盗,車上ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,東町４丁目,2022/5/17,15,駐車（輪）場,駐車（輪）場,施錠せず,なし,小金井市東町４丁目,35.698033,139.524712, 小金井警察署 東小金井駅前交番,35.7020985,139.5248717
窃盗,車上ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,東町４丁目,2022/8/21,9,その他,駐車（輪）場,施錠せず,なし,小金井市東町４丁目,35.698033,139.524712, 小金井警察署 東小金井駅前交番,35.7020985,139.5248717
窃盗,車上ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,緑町２丁目,2022/6/4,17,その他,駐車（輪）場,施錠せず,あり,小金井市緑町２丁目,35.708413,139.5199261, 小金井警察署 東小金井駅前交番,35.7020985,139.5248717
窃盗,車上ねらい,小金井,東小金井駅前交番,132101.0,東京都,小金井市,緑町５丁目,2022/6/30,15,一戸建住宅,その他,施錠せず,あり,小金井市緑町５丁目,35.7034226,139.5140632, 小金井警察署 東小金井駅前交番,35.7020985,139.5248717
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101.0,東京都,小金井市,本町５丁目,2022/5/17,12,道路上,その他,施錠せず,あり,小金井市本町５丁目,35.7037201,139.5037302, 小金井警察署 武蔵小金井駅前交番,,
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101.0,東京都,小金井市,本町５丁目,2022/6/15,16,その他,駐車（輪）場,施錠せず,なし,小金井市本町５丁目,35.7037201,139.5037302, 小金井警察署 武蔵小金井駅前交番,,
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101.0,東京都,小金井市,本町６丁目,2022/6/25,11,その他,駐車（輪）場,施錠せず,なし,小金井市本町６丁目,35.6998863,139.5032059, 小金井警察署 武蔵小金井駅前交番,,
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144.0,東京都,国分寺市,泉町２丁目,2022/5/13,17,駐車（輪）場,駐車（輪）場,施錠せず,なし,国分寺市泉町２丁目,35.697849,139.470163, 小金井警察署 西国分寺駅前交番,35.6994984,139.4667961
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144.0,東京都,国分寺市,泉町２丁目,2022/5/22,6,その他,駐車（輪）場,施錠せず,なし,国分寺市泉町２丁目,35.697849,139.470163, 小金井警察署 西国分寺駅前交番,35.6994984,139.4667961
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144.0,東京都,国分寺市,日吉町１丁目,2022/1/12,3,駐車（輪）場,駐車（輪）場,施錠せず,あり,国分寺市日吉町１丁目,35.7019874,139.4590471, 小金井警察署 西国分寺駅前交番,35.6994984,139.4667961
窃盗,車上ねらい,小金井,貫井北町交番,132101.0,東京都,小金井市,貫井北町２丁目,2022/4/27,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,なし,小金井市貫井北町２丁目,35.705709,139.4983322, 小金井警察署 貫井北町交番,35.7101734,139.5007092
窃盗,車上ねらい,小金井,貫井北町交番,132101.0,東京都,小金井市,貫井北町３丁目,2022/2/17,10,道路上,その他,施錠せず,なし,小金井市貫井北町３丁目,35.7098713,139.4987383, 小金井警察署 貫井北町交番,35.7101734,139.5007092
窃盗,車上ねらい,小金井,貫井南町交番,132101.0,東京都,小金井市,貫井南町１丁目,2021/11/30,9,一戸建住宅,その他,施錠せず,あり,小金井市貫井南町１丁目,35.6901932,139.4956666, 小金井警察署 貫井南町交番,35.69493,139.4961892
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292.0,東京都,西東京市,住吉町２丁目,2022/10/28,20,道路上,その他,施錠せず,あり,西東京市住吉町２丁目,35.746784,139.548081, 田無警察署 ひばりが丘駅前交番,,
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292.0,東京都,西東京市,住吉町３丁目,2022/5/1,13,その他,駐車（輪）場,施錠せず,なし,西東京市住吉町３丁目,35.74952,139.547868, 田無警察署 ひばりが丘駅前交番,,
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292.0,東京都,西東京市,ひばりが丘１丁目,2022/8/21,14,道路上,その他,施錠せず,なし,西東京市ひばりが丘１丁目,35.7509503,139.5421218, 田無警察署 ひばりが丘駅前交番,,
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292.0,東京都,西東京市,谷戸町１丁目,2022/9/22,21,道路上,その他,施錠せず,あり,西東京市谷戸町１丁目,35.7414117,139.545413, 田無警察署 ひばりが丘駅前交番,,
窃盗,車上ねらい,田無,上の原交番,132225.0,東京都,東久留米市,神宝町１丁目,2022/2/16,13,駐車（輪）場,駐車（輪）場,施錠せず,なし,東久留米市神宝町１丁目,35.765342,139.543878, 田無警察署 上の原交番,35.7687285,139.5427002
窃盗,車上ねらい,田無,保谷新町交番,132292.0,東京都,西東京市,新町６丁目,2022/2/13,23,一戸建住宅,駐車（輪）場,施錠した,なし,西東京市新町６丁目,35.7141394,139.5309816, 田無警察署 保谷新町交番,35.7118983,139.5387829
窃盗,車上ねらい,田無,保谷新町交番,132292.0,東京都,西東京市,向台町１丁目,2022/10/19,17,道路上,その他,施錠せず,あり,西東京市向台町１丁目,35.720467,139.546143, 田無警察署 保谷新町交番,35.7118983,139.5387829
窃盗,車上ねらい,田無,保谷駅前交番,132292.0,東京都,西東京市,下保谷４丁目,2022/4/6,17,駐車（輪）場,駐車（輪）場,施錠せず,あり,西東京市下保谷４丁目,35.750024,139.566125, 田無警察署 保谷駅前交番,35.7477019,139.5667777
窃盗,車上ねらい,田無,前沢交番,132225.0,東京都,東久留米市,八幡町２丁目,2022/5/11,20,駐車（輪）場,駐車（輪）場,施錠した,あり,東久留米市八幡町２丁目,35.754174,139.513206, 田無警察署 前沢交番,35.751001,139.510702
窃盗,車上ねらい,田無,前沢交番,132225.0,東京都,東久留米市,八幡町２丁目,2022/5/15,7,その他,駐車（輪）場,施錠せず,あり,東久留米市八幡町２丁目,35.754174,139.513206, 田無警察署 前沢交番,35.751001,139.510702
窃盗,車上ねらい,田無,前沢交番,132225.0,東京都,東久留米市,前沢２丁目,2022/8/16,13,その他,駐車（輪）場,施錠せず,なし,東久留米市前沢２丁目,35.744218,139.516936, 田無警察署 前沢交番,35.751001,139.510702
窃盗,車上ねらい,田無,前沢交番,132225.0,東京都,東久留米市,前沢３丁目,2022/4/25,22,４階建て以上共同住宅,駐車（輪）場,施錠せず,あり,東久留米市前沢３丁目,35.741177,139.516755, 田無警察署 前沢交番,35.751001,139.510702
窃盗,車上ねらい,田無,前沢交番,132225.0,東京都,東久留米市,前沢３丁目,2022/5/30,18,その他,駐車（輪）場,施錠せず,なし,東久留米市前沢３丁目,35.741177,139.516755, 田無警察署 前沢交番,35.751001,139.510702
窃盗,車上ねらい,田無,前沢交番,132225.0,東京都,東久留米市,南町４丁目,2022/2/17,11,駐車（輪）場,駐車（輪）場,施錠せず,あり,東久留米市南町４丁目,35.744789,139.521748, 田無警察署 前沢交番,35.751001,139.510702
窃盗,車上ねらい,田無,北原町交番,132292.0,東京都,西東京市,西原町４丁目,2022/8/13,13,道路上,その他,施錠した,あり,西東京市西原町４丁目,35.737178,139.5286297, 田無警察署 北原町交番,35.731531,139.545144
窃盗,車上ねらい,田無,北原町交番,132292.0,東京都,西東京市,緑町１丁目,2022/9/17,6,その他,その他,施錠せず,なし,西東京市緑町１丁目,35.736792,139.539345, 田無警察署 北原町交番,35.731531,139.545144
窃盗,車上ねらい,田無,南沢交番,132225.0,東京都,東久留米市,幸町３丁目,2022/7/23,12,その他,駐車（輪）場,施錠せず,なし,東久留米市幸町３丁目,35.757975,139.520938, 田無警察署 南沢交番,35.7593321,139.5272438
窃盗,車上ねらい,田無,南沢交番,132225.0,東京都,東久留米市,南沢１丁目,2022/7/29,12,道路上,その他,施錠せず,なし,東久留米市南沢１丁目,35.754559,139.533331, 田無警察署 南沢交番,35.7593321,139.5272438
窃盗,車上ねらい,田無,東久留米駅前交番,132225.0,東京都,東久留米市,本町１丁目,2022/7/28,15,道路上,その他,施錠せず,なし,東久留米市本町１丁目,35.759085,139.533352, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,車上ねらい,田無,東久留米駅前交番,132225.0,東京都,東久留米市,本町１丁目,2022/8/5,15,道路上,その他,施錠せず,あり,東久留米市本町１丁目,35.759085,139.533352, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,車上ねらい,田無,東久留米駅前交番,132225.0,東京都,東久留米市,本町１丁目,2022/8/8,12,道路上,その他,施錠せず,あり,東久留米市本町１丁目,35.759085,139.533352, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,車上ねらい,田無,東久留米駅前交番,132225.0,東京都,東久留米市,本町３丁目,2022/2/12,12,その他,駐車（輪）場,施錠せず,なし,東久留米市本町３丁目,35.759374,139.529346, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,車上ねらい,田無,東久留米駅前交番,132225.0,東京都,東久留米市,南沢１丁目,2022/7/28,14,道路上,その他,施錠せず,なし,東久留米市南沢１丁目,35.754559,139.533331, 田無警察署 東久留米駅前交番,35.7608931,139.5351436
窃盗,車上ねらい,田無,東伏見交番,132292.0,東京都,西東京市,富士町３丁目,2022/4/25,0,その他,駐車（輪）場,施錠せず,あり,西東京市富士町３丁目,35.7327753,139.5667, 田無警察署 東伏見交番,35.7285406,139.5641383
窃盗,車上ねらい,田無,東伏見交番,132292.0,東京都,西東京市,富士町４丁目,2022/8/1,17,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし,西東京市富士町４丁目,35.7302662,139.5649006, 田無警察署 東伏見交番,35.7285406,139.5641383
窃盗,車上ねらい,田無,田無駅前交番,132292.0,東京都,西東京市,田無町２丁目,2022/10/15,17,その他,駐車（輪）場,施錠せず,あり,西東京市田無町２丁目,35.7282982,139.5438579, 田無警察署 田無駅前交番,35.7275449,139.5404858
窃盗,車上ねらい,田無,田無駅前交番,132292.0,東京都,西東京市,田無町３丁目,2022/8/14,23,道路上,その他,施錠せず,あり,西東京市田無町３丁目,35.7303231,139.5425141, 田無警察署 田無駅前交番,35.7275449,139.5404858
窃盗,車上ねらい,田無,野火止交番,132225.0,東京都,東久留米市,野火止１丁目,2022/7/16,16,その他,駐車（輪）場,施錠せず,なし,東久留米市野火止１丁目,35.760555,139.513544, 田無警察署 野火止交番,35.760166,139.515812
窃盗,車上ねらい,東村山,下清戸駐在所,132217.0,東京都,清瀬市,下清戸１丁目,2022/5/28,17,一戸建住宅,駐車（輪）場,施錠せず,なし,清瀬市下清戸１丁目,35.780471,139.537326, 東村山警察署 下清戸駐在所,35.779081,139.536976
窃盗,車上ねらい,東村山,中里駐在所,132217.0,東京都,清瀬市,中里４丁目,2022/4/27,15,一戸建住宅,その他,施錠せず,あり,清瀬市中里４丁目,35.786186,139.516665, 東村山警察署 中里駐在所,35.784568050000004,139.51650789602405
窃盗,車上ねらい,東村山,中里駐在所,132217.0,東京都,清瀬市,中里４丁目,2022/6/8,19,その他,駐車（輪）場,施錠せず,なし,清瀬市中里４丁目,35.786186,139.516665, 東村山警察署 中里駐在所,35.784568050000004,139.51650789602405
窃盗,車上ねらい,東村山,久米川駅前交番,132136.0,東京都,東村山市,恩多町３丁目,2022/5/27,21,一戸建住宅,駐車（輪）場,施錠せず,なし,東村山市恩多町３丁目,35.753567,139.481549, 東村山警察署 久米川駅前交番,35.7504295,139.4721763
窃盗,車上ねらい,東村山,久米川駅前交番,132136.0,東京都,東村山市,栄町２丁目,2022/9/16,2,道路上,その他,施錠せず,あり,東村山市栄町２丁目,35.74883,139.470588, 東村山警察署 久米川駅前交番,35.7504295,139.4721763
窃盗,車上ねらい,東村山,久米川駐在所,132136.0,東京都,東村山市,久米川町３丁目,2022/9/14,20,その他,駐車（輪）場,施錠せず,あり,東村山市久米川町３丁目,35.763904,139.475685, 東村山警察署 久米川駐在所,35.768065,139.4724105
窃盗,車上ねらい,東村山,八坂交番,132136.0,東京都,東村山市,栄町３丁目,2022/3/4,18,駐車（輪）場,駐車（輪）場,施錠した,あり,東村山市栄町３丁目,35.7477346,139.466383, 東村山警察署 八坂交番,,
窃盗,車上ねらい,東村山,八坂交番,132136.0,東京都,東村山市,美住町１丁目,2022/12/26,18,一戸建住宅,駐車（輪）場,施錠せず,あり,東村山市美住町１丁目,35.749156,139.461426, 東村山警察署 八坂交番,,
